i	n	method	time	mu_1	mu_2	mu_3	mu_4	mu_1_ci_l	mu_2_ci_l	mu_3_ci_l	mu_4_ci_l	mu_1_ci_u	mu_2_ci_u	mu_3_ci_u	mu_4_ci_u	mu_1_bias	mu_2_bias	mu_3_bias	mu_4_bias	mu_1_coverage	mu_2_coverage	mu_3_coverage	mu_4_coverage	coverage
145	1000	cavi	0.0510000000000019	0.0558074441700767	4.9630094445427	9.9351619526387	19.9078910765889	-0.0740852322278523	4.84098525993279	9.81127751211841	19.7881650211227	0.185700120568006	5.08503362915261	10.059046393159	20.0276171320551	0.0558074441700767	-0.0369905554573	-0.0648380473613006	-0.0921089234111001	TRUE	TRUE	TRUE	TRUE	TRUE
146	1000	gibbs	75.812	0.00449189803088547	5.05123844192669	10.0352866356728	20.0410470644643	-0.117523427351635	4.92281726762838	9.90537475944575	19.9161247351444	0.122931215433749	5.17987109370337	10.1656910931592	20.1687924421092	0.00449189803088547	0.0512384419266896	0.0352866356728008	0.0410470644643013	TRUE	TRUE	TRUE	TRUE	TRUE
146	1000	cavi	0.0450000000000017	0.00484422456922822	5.05139199030516	10.0348547335355	20.040999679345	-0.114552576562422	4.92879224625316	9.90670807200883	19.9157798673707	0.124241025700879	5.17399173435716	10.1630013950621	20.1662194913193	0.00484422456922822	0.0513919903051603	0.0348547335355001	0.0409996793449992	TRUE	TRUE	TRUE	TRUE	TRUE
147	1000	gibbs	75.521	-0.0130497146722678	5.0115217439977	10.0100912896232	19.9616941513327	-0.143603169277729	4.87987307937348	9.88123102591435	19.841422463934	0.114511296085095	5.14028659691708	10.138896384191	20.0805408728711	-0.0130497146722678	0.0115217439977	0.0100912896231993	-0.0383058486672994	TRUE	TRUE	TRUE	TRUE	TRUE
147	1000	cavi	0.0479999999999876	-0.0143394856265516	5.01102216787261	10.0098330695766	19.9609160939466	-0.139847643503627	4.88576575964839	9.8844256845627	19.8418545730573	0.111168672250524	5.13627857609683	10.1352404545905	20.0799776148358	-0.0143394856265516	0.0110221678726097	0.00983306957659913	-0.0390839060533992	TRUE	TRUE	TRUE	TRUE	TRUE
148	1000	gibbs	76.065	-0.0976433220731447	5.00637294993199	10.0347487287158	19.9337811033879	-0.225095005162769	4.87864580384139	9.90274621707632	19.8156252522843	0.0273717750048052	5.1365477377184	10.1678319482282	20.0521363197152	-0.0976433220731447	0.00637294993198978	0.0347487287157993	-0.0662188966120993	TRUE	TRUE	TRUE	TRUE	TRUE
148	1000	cavi	0.0480000000000018	-0.0964088009170296	5.00608914275427	10.0330462381916	19.93317435853	-0.221354384945026	4.88409773240554	9.90485795924612	19.8129990479859	0.0285367831109673	5.12808055310301	10.1612345171371	20.053349669074	-0.0964088009170296	0.00608914275426997	0.0330462381916004	-0.0668256414700004	TRUE	TRUE	TRUE	TRUE	TRUE
149	1000	gibbs	75.681	0.00946650181491165	4.95278359316896	9.92499313735722	20.0556328483033	-0.122359627279518	4.82206294426439	9.79620163377068	19.9338994300321	0.138534280755917	5.08498002879135	10.0520444966624	20.1772460291989	0.00946650181491165	-0.0472164068310397	-0.0750068626427804	0.0556328483033006	TRUE	TRUE	TRUE	TRUE	TRUE
149	1000	cavi	0.0499999999999972	0.00968524885794861	4.95241253023032	9.92534386627928	20.0558875185968	-0.118557952573255	4.82801360375786	9.80429433033894	19.934333478699	0.137928450289152	5.07681145670278	10.0463934022196	20.1774415584945	0.00968524885794861	-0.0475874697696801	-0.0746561337207208	0.0558875185968013	TRUE	TRUE	TRUE	TRUE	TRUE
150	1000	gibbs	75.996	-0.0286975297897032	5.09920735500451	9.92538773801449	19.9260525900709	-0.158326502103001	4.96787086819042	9.80083264350584	19.8001517074007	0.100534850422604	5.23104849896034	10.0507076401244	20.0556159543091	-0.0286975297897032	0.0992073550045101	-0.0746122619855107	-0.0739474099291009	TRUE	TRUE	TRUE	TRUE	TRUE
150	1000	cavi	0.0500000000000114	-0.0282758194393743	5.09997175895867	9.92545708342823	19.9263401848953	-0.152719079962057	4.9775455718291	9.8047414259103	19.7987550521341	0.0961674410833082	5.22239794608825	10.0461727409462	20.0539253176566	-0.0282758194393743	0.0999717589586702	-0.0745429165717706	-0.0736598151047012	TRUE	TRUE	TRUE	TRUE	TRUE
151	1000	gibbs	75.64	-0.152308159877673	4.9466158165201	9.96142496416931	19.9624639675265	-0.27964767565976	4.80925261271998	9.83943544100954	19.8359572414234	-0.0245636595548734	5.08506823485279	10.0809552445216	20.0900699472482	-0.152308159877673	-0.0533841834799	-0.0385750358306893	-0.0375360324735006	FALSE	TRUE	TRUE	TRUE	FALSE
151	1000	cavi	0.0510000000000019	-0.152610211857089	4.94592928194378	9.96070829200046	19.9622154330479	-0.277901173554895	4.8186650897444	9.84317356443118	19.8367392907133	-0.0273192501592823	5.07319347414315	10.0782430195697	20.0876915753824	-0.152610211857089	-0.0540707180562201	-0.0392917079995403	-0.0377845669521015	FALSE	TRUE	TRUE	TRUE	FALSE
152	1000	gibbs	75.899	-0.00199390874472804	4.89425320989767	9.89818284198668	19.8337137260706	-0.129225497203142	4.76123805108502	9.76759390772949	19.7098540090235	0.121467452696104	5.02770532840348	10.0279251341888	19.9559550633004	-0.00199390874472804	-0.10574679010233	-0.10181715801332	-0.166286273929401	TRUE	TRUE	TRUE	FALSE	FALSE
152	1000	cavi	0.0520000000000067	-0.00133406734579395	4.89553243550733	9.89626031826332	19.8330342051072	-0.123222322400253	4.7714802244836	9.77124196713999	19.7090729208294	0.120554187708665	5.01958464653106	10.0212786693866	19.956995489385	-0.00133406734579395	-0.10446756449267	-0.10373968173668	-0.1669657948928	TRUE	TRUE	TRUE	FALSE	FALSE
153	1000	gibbs	75.598	0.0395975196593691	5.14026941512032	10.0876416607423	19.760837268792	-0.0944042673834772	5.01049961128772	9.95588661716824	19.6383040678754	0.172147227167788	5.26814163163462	10.2130696483496	19.879789441561	0.0395975196593691	0.14026941512032	0.0876416607422996	-0.239162731208001	TRUE	FALSE	TRUE	FALSE	FALSE
153	1000	cavi	0.0510000000000019	0.0404638887396864	5.13994903338523	10.087343877876	19.761397109397	-0.0887838360077686	5.01918766664145	9.96450949260616	19.6388971094852	0.169711613487141	5.26071040012901	10.2101782631458	19.8838971093088	0.0404638887396864	0.13994903338523	0.0873438778760001	-0.238602890603001	TRUE	FALSE	TRUE	FALSE	FALSE
154	1000	gibbs	75.801	0.0198670477985322	4.94105380478897	10.068468496884	19.9136738333692	-0.112909950055327	4.81213433376872	9.94380566985092	19.7826138623013	0.14869603667199	5.06448196700044	10.1942836470916	20.0436424804255	0.0198670477985322	-0.0589461952110302	0.0684684968839999	-0.0863261666308013	TRUE	TRUE	TRUE	TRUE	TRUE
154	1000	cavi	0.0489999999999924	0.0196646434527393	4.93978299194616	10.068012203802	19.9139790722649	-0.10576760065658	4.82146708635359	9.9463183200947	19.7836018116382	0.145096887562059	5.05809889753874	10.1897060875092	20.0443563328916	0.0196646434527393	-0.06021700805384	0.0680122038020006	-0.086020927735099	TRUE	TRUE	TRUE	TRUE	TRUE
155	1000	gibbs	75.54	0.0757158186334823	5.04385354216786	9.85471484131629	19.9552976663798	-0.0477574503615438	4.91630240689208	9.72385074350179	19.8297044014012	0.20060704002075	5.17102098546162	9.98807163863942	20.0809615476255	0.0757158186334823	0.0438535421678603	-0.145285158683709	-0.0447023336202008	TRUE	TRUE	FALSE	TRUE	FALSE
155	1000	cavi	0.0500000000000114	0.0751958394665014	5.0434700971268	9.85607710467165	19.9554273185654	-0.0478386783336996	4.92263945755283	9.72905506341524	19.8312173654626	0.198230357266702	5.16430073670076	9.98309914592807	20.0796372716682	0.0751958394665014	0.0434700971268001	-0.14392289532835	-0.0445726814346017	TRUE	TRUE	FALSE	TRUE	FALSE
156	1000	gibbs	75.912	0.0207197388573736	5.05508291089906	9.97691364605986	19.9323642888169	-0.106177528835873	4.91629352446675	9.85388768126181	19.8127660122258	0.148643077394146	5.18984944162938	10.1031578565151	20.052678033827	0.0207197388573736	0.0550829108990598	-0.0230863539401405	-0.067635711183101	TRUE	TRUE	TRUE	TRUE	TRUE
156	1000	cavi	0.0489999999999924	0.0208317176570902	5.05429936600538	9.97707669118971	19.9318469204145	-0.106102831201333	4.92558321822679	9.8556868431974	19.8132223240078	0.147766266515514	5.18301551378396	10.098466539182	20.0504715168211	0.0208317176570902	0.0542993660053801	-0.0229233088102898	-0.0681530795854997	TRUE	TRUE	TRUE	TRUE	TRUE
157	1000	gibbs	112.689	0.0122208001716289	4.90253470943974	9.92295929341241	20.0665980548489	-0.119751707778548	4.78416065216274	9.79318458345048	19.9380362280481	0.145893542280581	5.02209327004603	10.0567976060009	20.1979795974349	0.0122208001716289	-0.09746529056026	-0.0770407065875904	0.0665980548488996	TRUE	TRUE	TRUE	TRUE	TRUE
157	1000	cavi	0.0759999999999934	0.0137493885482579	4.90284220539383	9.92345257398323	20.0662643871165	-0.111649640819293	4.78991003124781	9.79572792307663	19.9350130792008	0.139148417915809	5.01577437953985	10.0511772248898	20.1975156950323	0.0137493885482579	-0.0971577946061704	-0.07654742601677	0.066264387116501	TRUE	TRUE	TRUE	TRUE	TRUE
158	1000	gibbs	112.48	-0.137677885354759	5.02524103257921	9.88266880338807	19.7739425330869	-0.267627240086622	4.89840334427984	9.74846594082508	19.6508237731685	-0.00649858660866021	5.15460768845996	10.0165859927201	19.8950920952128	-0.137677885354759	0.0252410325792098	-0.11733119661193	-0.226057466913101	FALSE	TRUE	TRUE	FALSE	FALSE
158	1000	cavi	0.0769999999999982	-0.138457216773847	5.02527291771425	9.88181189929306	19.7739144990653	-0.266863936088499	4.90504532654583	9.75665416262368	19.6523601232607	-0.0100504974591955	5.14550050888268	10.0069696359624	19.8954688748698	-0.138457216773847	0.0252729177142497	-0.11818810070694	-0.226085500934701	FALSE	TRUE	TRUE	FALSE	FALSE
159	1000	gibbs	113.231	-0.0383294133295411	5.06231888329994	9.81761982192961	19.9252353261983	-0.163611230339473	4.93602740844684	9.68306466413078	19.8047625104681	0.08773883641632	5.18848104418605	9.95208657083728	20.0439047538116	-0.0383294133295411	0.0623188832999402	-0.182380178070391	-0.0747646738016989	TRUE	TRUE	FALSE	TRUE	FALSE
159	1000	cavi	0.0729999999999933	-0.0370580852149986	5.06274014707723	9.81855420435956	19.9236546459715	-0.162139029853874	4.94003601334392	9.68995889425297	19.8045931250826	0.0880228594238772	5.18544428081054	9.94714951446615	20.0427161668605	-0.0370580852149986	0.0627401470772302	-0.181445795640441	-0.0763453540285006	TRUE	TRUE	FALSE	TRUE	FALSE
160	1000	gibbs	113.31	0.0238861427440383	5.02441354472229	9.83314132446985	19.9539157218868	-0.0962889718082644	4.88986556129333	9.70284426868221	19.8342823643579	0.147612664813197	5.16569721571803	9.96430846516156	20.0754836319632	0.0238861427440383	0.0244135447222904	-0.16685867553015	-0.0460842781131987	TRUE	TRUE	FALSE	TRUE	FALSE
160	1000	cavi	0.0810000000000031	0.0234895962679091	5.02594712889661	9.83393788415658	19.9536285212761	-0.0976975409652978	4.89888217685355	9.70675282055521	19.8336784692482	0.144676733501116	5.15301208093967	9.96112294775795	20.0735785733039	0.0234895962679091	0.0259471288966102	-0.16606211584342	-0.0463714787238985	TRUE	TRUE	FALSE	TRUE	FALSE
161	1000	gibbs	76.14	0.0679791724431706	4.99518728793642	9.9877589888304	19.9501818390847	-0.0591639854396689	4.86636157831933	9.85449680689224	19.8283282082235	0.193216623544428	5.12236260423214	10.116215267951	20.0745255653685	0.0679791724431706	-0.00481271206357992	-0.0122410111695999	-0.0498181609153008	TRUE	TRUE	TRUE	TRUE	TRUE
161	1000	cavi	0.054000000000002	0.068541591071667	4.99451597756858	9.9869643245033	19.9500941141738	-0.0546208926822109	4.87270818029846	9.86170073895021	19.8253823006303	0.191704074825545	5.11632377483871	10.1122279100564	20.0748059277173	0.068541591071667	-0.00548402243142032	-0.0130356754967007	-0.0499058858261989	TRUE	TRUE	TRUE	TRUE	TRUE
162	1000	gibbs	75.843	0.0727883184192141	5.00462792702556	9.93475765104288	19.8616340725388	-0.0509666744443122	4.86851651043133	9.80024618774928	19.7373621256974	0.196226762704888	5.14237543701551	10.0696080909608	19.9844557855001	0.0727883184192141	0.00462792702555959	-0.0652423489571206	-0.138365927461201	TRUE	TRUE	TRUE	FALSE	FALSE
162	1000	cavi	0.0510000000000019	0.0724293026478698	5.00374289279081	9.93584980025089	19.8615366335316	-0.0452945317787679	4.87865976860466	9.80583749288189	19.738555295724	0.190153137074507	5.12882601697696	10.0658621076199	19.9845179713393	0.0724293026478698	0.00374289279081008	-0.0641501997491094	-0.1384633664684	TRUE	TRUE	TRUE	FALSE	FALSE
163	1000	gibbs	75.539	0.0277247418068125	5.02776444018432	9.87090566045781	19.7654982264063	-0.101353512358257	4.9000240791062	9.73897873448167	19.6437895014328	0.15699845710736	5.15634306926721	10.0000450254756	19.8891177151721	0.0277247418068125	0.0277644401843196	-0.12909433954219	-0.234501773593699	TRUE	TRUE	TRUE	FALSE	FALSE
163	1000	cavi	0.0450000000000017	0.0274166389672893	5.02910154202012	9.87121169973786	19.7655622746644	-0.0957518071151019	4.90686728256452	9.74460369133361	19.6425809368574	0.15058508504968	5.15133580147573	9.99781970814211	19.8885436124715	0.0274166389672893	0.0291015420201202	-0.128788300262141	-0.234437725335599	TRUE	TRUE	FALSE	FALSE	FALSE
164	1000	gibbs	75.949	-0.0127629118461581	4.90355970709923	9.79447504333122	19.9234527997401	-0.136923109081175	4.76568452601309	9.66743492482179	19.7986459607336	0.113668961221308	5.04523764684382	9.9228545261624	20.0471367258722	-0.0127629118461581	-0.0964402929007697	-0.20552495666878	-0.076547200259899	TRUE	TRUE	FALSE	TRUE	FALSE
164	1000	cavi	0.0489999999999924	-0.0132080163804362	4.90428563626613	9.79432808728215	19.9229785651317	-0.133202725450528	4.77643062783037	9.67234965436687	19.7975024227975	0.106786692689656	5.03214064470189	9.91630652019744	20.0484547074659	-0.0132080163804362	-0.0957143637338698	-0.20567191271785	-0.0770214348682998	TRUE	TRUE	FALSE	TRUE	FALSE
165	1000	gibbs	75.825	0.0371465363829914	5.00853235554179	9.98432349370502	19.8263693997356	-0.0927446834557028	4.87282049867607	9.8596070215898	19.7003422779128	0.163161816122676	5.1456078142518	10.1107379944701	19.946910008082	0.0371465363829914	0.00853235554179044	-0.0156765062949802	-0.173630600264399	TRUE	TRUE	TRUE	FALSE	FALSE
165	1000	cavi	0.0499999999999972	0.0369607390020626	5.00771695402473	9.98372925492249	19.8257976802983	-0.0860391268866353	4.88159158797252	9.86040319202251	19.7032976802993	0.15996060489076	5.13384232007695	10.1070553178225	19.9482976802974	0.0369607390020626	0.00771695402472972	-0.0162707450775095	-0.174202319701699	TRUE	TRUE	TRUE	FALSE	FALSE
166	1000	gibbs	75.759	0.0223534558150956	5.07171155988912	10.0221346098497	19.8657365080833	-0.098466073244633	4.93638276788153	9.89140346042248	19.7426757918277	0.147456863452518	5.20270992889294	10.1487256353013	19.9905672283621	0.0223534558150956	0.0717115598891196	0.0221346098497008	-0.134263491916698	TRUE	TRUE	TRUE	FALSE	FALSE
166	1000	cavi	0.0489999999999924	0.0219721392357323	5.07055905773901	10.0211852043365	19.8649681280542	-0.097960573826127	4.9479651222233	9.89422125466135	19.7392340694311	0.141904852297592	5.19315299325473	10.1481491540117	19.9907021866773	0.0219721392357323	0.0705590577390103	0.0211852043365006	-0.135031871945799	TRUE	TRUE	TRUE	FALSE	FALSE
167	1000	gibbs	75.86	0.0227721157112012	5.13717839469785	9.90266526583975	19.9130499120235	-0.104152289688059	4.9974844120423	9.77105709585186	19.7911311402477	0.152325972627763	5.27366809669005	10.030790294379	20.0349313465865	0.0227721157112012	0.13717839469785	-0.0973347341602508	-0.0869500879765006	TRUE	TRUE	TRUE	TRUE	TRUE
167	1000	cavi	0.0539999999999878	0.023864836097771	5.13753850635796	9.90287777827754	19.91246169077	-0.0999716114555749	5.01117828004445	9.77962880467588	19.7909076508727	0.147701283651117	5.26389873267147	10.0261267518792	20.0340157306674	0.023864836097771	0.13753850635796	-0.0971222217224597	-0.0875383092299984	TRUE	FALSE	TRUE	TRUE	FALSE
168	1000	gibbs	75.696	0.0018411446433157	5.05316117212558	9.99591286073949	19.8564327229306	-0.123395307847833	4.91071065803416	9.8638428134412	19.7378610752491	0.12676605147622	5.19831714816008	10.129533670332	19.9773150154081	0.0018411446433157	0.0531611721255798	-0.00408713926051085	-0.143567277069401	TRUE	TRUE	TRUE	FALSE	FALSE
168	1000	cavi	0.0549999999999926	0.00160312015008336	5.05289897433711	9.99410206761914	19.8559711247435	-0.118490338238415	4.92355382400028	9.86758886944668	19.7362450692702	0.121696578538582	5.18224412467394	10.1206152657916	19.9756971802168	0.00160312015008336	0.0528989743371104	-0.00589793238085967	-0.144028875256499	TRUE	TRUE	TRUE	FALSE	FALSE
169	1000	gibbs	75.584	0.0179750529800526	4.95286489844011	10.0637826024911	19.9156220301918	-0.102402295382457	4.81744709546868	9.93576441205638	19.7937664309053	0.142868817399492	5.08568152755965	10.1978137152457	20.0417427859619	0.0179750529800526	-0.0471351015598902	0.0637826024911003	-0.0843779698082017	TRUE	TRUE	TRUE	TRUE	TRUE
169	1000	cavi	0.0500000000000114	0.018264903255158	4.95330214428968	10.0639488892853	19.9150121316489	-0.100379980709655	4.82646176011701	9.93931623296379	19.789792324909	0.136909787219971	5.08014252846235	10.1885815456068	20.0402319383888	0.018264903255158	-0.0466978557103204	0.0639488892852995	-0.0849878683510994	TRUE	TRUE	TRUE	TRUE	TRUE
170	1000	gibbs	76.29	0.0433493041694013	4.98279282019021	9.87853849566882	19.8221836147476	-0.0774856137887799	4.85280386026928	9.74950859431201	19.6947485234518	0.166437103248488	5.11099966009352	10.0064781169957	19.9501685323661	0.0433493041694013	-0.0172071798097901	-0.12146150433118	-0.177816385252399	TRUE	TRUE	TRUE	FALSE	FALSE
170	1000	cavi	0.0450000000000017	0.0429410241649284	4.98231143012011	9.87806327219339	19.8227644899366	-0.0762643688010513	4.86028429840099	9.75224267819581	19.6943606206488	0.162146417130908	5.10433856183923	10.003883866191	19.9511683592243	0.0429410241649284	-0.0176885698798896	-0.121936727806609	-0.177235510063401	TRUE	TRUE	TRUE	FALSE	FALSE
171	1000	gibbs	75.606	0.0441034251939343	4.98507847331188	9.96961713434001	19.845202215173	-0.0910988915989568	4.8534526483193	9.84775496296487	19.722049648489	0.179974299345721	5.11524781824217	10.0940209056672	19.9672695598316	0.0441034251939343	-0.01492152668812	-0.0303828656599894	-0.154797784827	TRUE	TRUE	TRUE	FALSE	FALSE
171	1000	cavi	0.0509999999999877	0.0429006280465652	4.98496985198592	9.97018141754496	19.8457727790856	-0.087765671628006	4.86210640136235	9.85209864580716	19.7215628259831	0.173566927721136	5.10783330260948	10.0882641892828	19.9699827321882	0.0429006280465652	-0.0150301480140804	-0.0298185824550394	-0.1542272209144	TRUE	TRUE	TRUE	FALSE	FALSE
172	1000	gibbs	75.206	-0.0336180563508162	5.05401881682846	9.96853932937652	19.8257749849358	-0.15051403333803	4.92073100280687	9.83414109116428	19.7050812941178	0.0885218044910878	5.18759098634048	10.1014678674985	19.9429496322118	-0.0336180563508162	0.0540188168284601	-0.0314606706234795	-0.174225015064199	TRUE	TRUE	TRUE	FALSE	FALSE
172	1000	cavi	0.0489999999999924	-0.0340400674930921	5.05550791979242	9.96763800814894	19.8256581758929	-0.153965363583123	4.92827386103866	9.84074608629837	19.7043372216154	0.0858852285969393	5.18274197854618	10.0945299299995	19.9469791301705	-0.0340400674930921	0.0555079197924204	-0.0323619918510598	-0.174341824107099	TRUE	TRUE	TRUE	FALSE	FALSE
173	1000	gibbs	76.229	-0.0485101706723342	4.96085270733143	9.98290129829387	19.9968864176245	-0.174384311927221	4.82461383686313	9.84368299856732	19.8737027020805	0.077758568651661	5.09236869607644	10.11873190887	20.1182283953934	-0.0485101706723342	-0.0391472926685701	-0.0170987017061304	-0.00311358237550152	TRUE	TRUE	TRUE	TRUE	TRUE
173	1000	cavi	0.0520000000000067	-0.0485619776001523	4.96309626033665	9.98194609327871	19.9976763601355	-0.168367952499661	4.83885688023428	9.85312004804349	19.8751763601355	0.0712439972993569	5.08733564043902	10.1107721385139	20.1201763601355	-0.0485619776001523	-0.0369037396633498	-0.0180539067212901	-0.00232363986449968	TRUE	TRUE	TRUE	TRUE	TRUE
174	1000	gibbs	75.745	0.108278571191794	5.03996820430144	9.89740991023729	20.0449445925501	-0.0337691907687953	4.9099714362771	9.77027677316922	19.9257360720525	0.250550050995956	5.17407444096692	10.0249655059273	20.1630598257001	0.108278571191794	0.0399682043014398	-0.10259008976271	0.0449445925500989	TRUE	TRUE	TRUE	TRUE	TRUE
174	1000	cavi	0.0549999999999926	0.109117202639945	5.03980474283884	9.89809381405572	20.0448822024474	-0.0249299924216105	4.91842878910471	9.77593735097405	19.9260397461796	0.243164397701501	5.16118069657298	10.0202502771374	20.1637246587152	0.109117202639945	0.0398047428388404	-0.10190618594428	0.0448822024474005	TRUE	TRUE	TRUE	TRUE	TRUE
175	1000	gibbs	77.052	0.0426917886026737	4.94506028051505	9.89347813047695	19.8923903115339	-0.0883784953249094	4.81377600559283	9.76933426577702	19.7671786831083	0.173385163910579	5.07936705652988	10.016951232701	20.0191920049154	0.0426917886026737	-0.0549397194849499	-0.10652186952305	-0.107609688466098	TRUE	TRUE	TRUE	TRUE	TRUE
175	1000	cavi	0.0529999999999973	0.0424127987144744	4.94567427651327	9.89389898395057	19.8921620633767	-0.0832414721647099	4.82205999030328	9.77146730207805	19.7689379191383	0.168067069593659	5.06928856272327	10.0163306658231	20.0153862076152	0.0424127987144744	-0.0543257234867296	-0.106101016049429	-0.107837936623302	TRUE	TRUE	TRUE	TRUE	TRUE
176	1000	gibbs	77.282	-0.0132441534029661	5.01514404846048	9.97500673537579	19.9712728851836	-0.14199486009633	4.88038555760921	9.85372512301333	19.8518721662919	0.116059156560361	5.14836560465969	10.0980634191721	20.0941192858643	-0.0132441534029661	0.0151440484604803	-0.0249932646242108	-0.0287271148164017	TRUE	TRUE	TRUE	TRUE	TRUE
176	1000	cavi	0.0519999999999925	-0.0133003784397792	5.01383591415289	9.97498335397003	19.9718065498172	-0.138530987597245	4.8851836932998	9.8552441105029	19.8500180756809	0.111930230717687	5.14248813500598	10.0947225974372	20.0935950239535	-0.0133003784397792	0.0138359141528897	-0.0250166460299699	-0.0281934501828012	TRUE	TRUE	TRUE	TRUE	TRUE
177	1000	gibbs	77.433	0.109116210984397	4.88235785947495	9.95693245976348	19.872315297886	-0.0244502071706427	4.74789565102622	9.83356733662192	19.744680723936	0.242564282659622	5.01749351459655	10.0820420818295	19.9974399357551	0.109116210984397	-0.11764214052505	-0.0430675402365193	-0.127684702113999	TRUE	TRUE	TRUE	FALSE	FALSE
177	1000	cavi	0.0570000000000022	0.108503768588612	4.88201451659367	9.95731340768786	19.872380803426	-0.0158754766140946	4.75703913649295	9.83545859782652	19.7486667004193	0.232883013791319	5.00698989669438	10.0791682175492	19.9960949064327	0.108503768588612	-0.11798548340633	-0.0426865923121404	-0.127619196573999	TRUE	TRUE	TRUE	FALSE	FALSE
178	1000	gibbs	76.803	-0.00608234024503049	5.04709951826171	9.92676051268356	19.9482466878077	-0.135680791415709	4.91239217918585	9.80187393492907	19.8308023221525	0.124532521653368	5.18683506032614	10.0529717790992	20.0676041050225	-0.00608234024503049	0.0470995182617102	-0.0732394873164406	-0.0517533121923002	TRUE	TRUE	TRUE	TRUE	TRUE
178	1000	cavi	0.0510000000000019	-0.00661314759775731	5.04647938191363	9.92693102519482	19.9484653912674	-0.132011432239426	4.91819006742843	9.80520847453843	19.8285153392404	0.118785137043912	5.17476869639882	10.0486535758512	20.0684154432944	-0.00661314759775731	0.0464793819136302	-0.0730689748051798	-0.0515346087325987	TRUE	TRUE	TRUE	TRUE	TRUE
179	1000	gibbs	113.741	-0.0082889958855557	5.09923451557394	10.038119403534	19.8398058453501	-0.128797548096312	4.96451155997333	9.91310946538094	19.7123770944468	0.115046407271579	5.23596657388421	10.16394002197	19.9682625091801	-0.0082889958855557	0.09923451557394	0.0381194035339991	-0.160194154649901	TRUE	TRUE	TRUE	FALSE	FALSE
179	1000	cavi	0.0720000000000027	-0.00817711448935864	5.09957627260685	10.0393177445777	19.8395898814274	-0.128283290999434	4.97393101371798	9.91761149786718	19.7117335781542	0.111929062020717	5.22522153149572	10.1610239912883	19.9674461847006	-0.00817711448935864	0.0995762726068499	0.0393177445776995	-0.160410118572599	TRUE	TRUE	TRUE	FALSE	FALSE
180	1000	gibbs	113.22	0.0425925890906943	4.88335423551593	9.88264715124137	19.8244712150377	-0.0819349440650839	4.75304535855509	9.75041594627898	19.7044089359884	0.16881965662674	5.01184731796851	10.0113424557897	19.9476899892142	0.0425925890906943	-0.11664576448407	-0.11735284875863	-0.1755287849623	TRUE	TRUE	TRUE	FALSE	FALSE
180	1000	cavi	0.0729999999999933	0.0421711674852536	4.88369757528637	9.88180406781385	19.824419968474	-0.0791819456998227	4.75956250270632	9.75471282878857	19.7019199684739	0.16352428067033	5.00783264786642	10.0088953068391	19.9469199684741	0.0421711674852536	-0.11630242471363	-0.118195932186151	-0.175580031526	TRUE	TRUE	TRUE	FALSE	FALSE
181	1000	gibbs	113.033	0.0486757929921986	5.02669288662261	10.0520818907675	19.9100529097367	-0.0864700045536966	4.89957526347363	9.93013540011389	19.7864797913053	0.189003622820914	5.1541650221687	10.1772619469502	20.0377280462667	0.0486757929921986	0.0266928866226097	0.0520818907675	-0.0899470902633013	TRUE	TRUE	TRUE	TRUE	TRUE
181	1000	cavi	0.0769999999999982	0.0487646387604746	5.02658265304701	10.052914640424	19.9105924231577	-0.082800618399682	4.90704051933155	9.93412407908544	19.7843377246525	0.180329895920631	5.14612478676247	10.1717052017626	20.0368471216629	0.0487646387604746	0.0265826530470097	0.0529146404239995	-0.0894075768423015	TRUE	TRUE	TRUE	TRUE	TRUE
182	1000	gibbs	113.7	0.0593006141804467	5.05434495985366	10.0127743248878	19.9786033213906	-0.080553672121715	4.9291794012284	9.88482650338787	19.8565650156182	0.200076890861675	5.18470394483479	10.1392927983403	20.0964159372366	0.0593006141804467	0.0543449598536601	0.0127743248878005	-0.0213966786093991	TRUE	TRUE	TRUE	TRUE	TRUE
182	1000	cavi	0.0750000000000028	0.0595334219050335	5.05480353185808	10.0131255700209	19.9774505276837	-0.0728079483016518	4.93533932823469	9.88802883914828	19.8581687262708	0.191874792111719	5.17426773548146	10.1382223008936	20.0967323290965	0.0595334219050335	0.05480353185808	0.0131255700209003	-0.0225494723162996	TRUE	TRUE	TRUE	TRUE	TRUE
183	1000	gibbs	113.493	0.41219697935058	6.57518985774643	14.8148579173775	20.0143176045103	-0.128494872567924	4.92206559154043	9.8374593503269	19.8385863209338	1.00780901083117	8.24391204023096	19.9010733808335	20.2925571757812	0.41219697935058	1.57518985774643	4.8148579173775	0.0143176045102997	TRUE	TRUE	TRUE	TRUE	TRUE
183	1000	cavi	0.0769999999999982	-0.0214443940933441	5.03278776293981	9.94580794927112	19.9620222025162	-0.144616709446491	4.90910442087725	9.82126296775211	19.8385538079998	0.101727921259802	5.15647110500237	10.0703529307901	20.0854905970326	-0.0214443940933441	0.0327877629398099	-0.0541920507288793	-0.0379777974838014	TRUE	TRUE	TRUE	TRUE	TRUE
184	1000	gibbs	113.451	0.366547213523803	6.38995143238274	14.7077880924744	19.8796771205395	-0.0884974148634188	4.95385938064871	9.82315468771218	19.6881372655441	0.920933601316464	7.86902377947811	19.7324046283785	20.1889745769242	0.366547213523803	1.38995143238274	4.7077880924744	-0.120322879460499	TRUE	TRUE	TRUE	TRUE	TRUE
